transaction_id,branch_id,branch_name,city,transaction_date,amount,status,transaction_type,customer_id,error_message,bank_name,pincode
TXN00637,B04,Kadapa B04,Kadapa,02-05-2025,2851.62,FAILED,TRANSFER,8779,Transaction limit exceeded,State Bank of India (SBI),92400
TXN00659,B03,Kadapa B03,Kadapa,03-05-2025,4238.92,FAILED,DEPOSIT,5670,Insufficient funds,State Bank of India (SBI),97814
TXN00264,B01,Chennai B01,Chennai,04-05-2025,2794.78,SUCCESS,WITHDRAWAL,6752,"",State Bank of India (SBI),31884
TXN00578,B01,Hyderabad B01,Hyderabad,02-05-2025,3457.87,FAILED,TRANSFER,6038,Insufficient funds,State Bank of India (SBI),44926
TXN00586,B05,Kadapa B05,Kadapa,06-05-2025,4840.86,FAILED,DEPOSIT,8404,Timeout error,State Bank of India (SBI),80590
TXN00182,B04,Kadapa B04,Kadapa,02-05-2025,4861.42,SUCCESS,WITHDRAWAL,7512,"",State Bank of India (SBI),67127
TXN00510,B05,Kadapa B05,Kadapa,07-05-2025,2146.07,FAILED,DEPOSIT,8496,Insufficient funds,State Bank of India (SBI),80649
TXN00119,B05,Hyderabad B05,Hyderabad,05-05-2025,3476.85,SUCCESS,DEPOSIT,9289,"",State Bank of India (SBI),11838
TXN00387,B01,Hyderabad B01,Hyderabad,04-05-2025,3544.8,SUCCESS,WITHDRAWAL,7464,"",State Bank of India (SBI),85803
TXN00514,B01,Hyderabad B01,Hyderabad,07-05-2025,2179.88,FAILED,DEPOSIT,9369,Account blocked,State Bank of India (SBI),45195
TXN00357,B01,Kadapa B01,Kadapa,08-05-2025,1805.95,SUCCESS,WITHDRAWAL,7850,"",State Bank of India (SBI),7152
TXN00266,B05,Kadapa B05,Kadapa,07-05-2025,3920.97,SUCCESS,TRANSFER,2234,"",State Bank of India (SBI),81019
TXN00467,B04,Kadapa B04,Kadapa,02-05-2025,2452.59,FAILED,WITHDRAWAL,2562,Transaction limit exceeded,State Bank of India (SBI),43917
TXN00114,B04,Kadapa B04,Kadapa,03-05-2025,1014.75,SUCCESS,DEPOSIT,8619,"",State Bank of India (SBI),74254
TXN00218,B04,Kadapa B04,Kadapa,06-05-2025,1354.14,SUCCESS,DEPOSIT,8450,"",State Bank of India (SBI),48080
TXN00128,B01,Chennai B01,Chennai,04-05-2025,4766.28,SUCCESS,DEPOSIT,4954,"",State Bank of India (SBI),76721
TXN00498,B01,Hyderabad B01,Hyderabad,08-05-2025,943.73,FAILED,DEPOSIT,9366,Transaction limit exceeded,State Bank of India (SBI),11479
TXN00404,B05,Kadapa B05,Kadapa,02-05-2025,3374.27,SUCCESS,WITHDRAWAL,8007,"",State Bank of India (SBI),4883
TXN00242,B03,Kadapa B03,Kadapa,02-05-2025,3003.19,SUCCESS,DEPOSIT,5564,"",State Bank of India (SBI),10379
TXN00497,B03,Kadapa B03,Kadapa,07-05-2025,3411.5,FAILED,DEPOSIT,7547,Timeout error,State Bank of India (SBI),93755
TXN00552,B01,Chennai B01,Chennai,02-05-2025,4540.61,FAILED,DEPOSIT,9108,Account blocked,State Bank of India (SBI),80487
TXN00557,B05,Hyderabad B05,Hyderabad,02-05-2025,2369.44,FAILED,TRANSFER,7590,Insufficient funds,State Bank of India (SBI),34598
TXN00651,B01,Hyderabad B01,Hyderabad,02-05-2025,1525.81,FAILED,WITHDRAWAL,8259,Timeout error,State Bank of India (SBI),71008
TXN00425,B03,Kadapa B03,Kadapa,08-05-2025,1303.13,SUCCESS,TRANSFER,7439,"",State Bank of India (SBI),60083
TXN00477,B01,Chennai B01,Chennai,08-05-2025,1705.87,FAILED,WITHDRAWAL,3527,Account blocked,State Bank of India (SBI),560
TXN00567,B05,Hyderabad B05,Hyderabad,06-05-2025,749.48,FAILED,TRANSFER,3734,Timeout error,State Bank of India (SBI),14045
TXN00460,B01,Kadapa B01,Kadapa,04-05-2025,2982.4,FAILED,DEPOSIT,1274,Transaction limit exceeded,State Bank of India (SBI),23024
TXN00385,B03,Kadapa B03,Kadapa,02-05-2025,1800.52,SUCCESS,DEPOSIT,9011,"",State Bank of India (SBI),12388
TXN00540,B04,Kadapa B04,Kadapa,03-05-2025,1874.79,FAILED,TRANSFER,4836,Account blocked,State Bank of India (SBI),65439
TXN00418,B04,Kadapa B04,Kadapa,07-05-2025,2809.62,SUCCESS,WITHDRAWAL,1945,"",State Bank of India (SBI),77664
TXN00538,B04,Kadapa B04,Kadapa,07-05-2025,4980.62,FAILED,DEPOSIT,5945,Invalid account,State Bank of India (SBI),26994
TXN00141,B01,Hyderabad B01,Hyderabad,02-05-2025,794.05,SUCCESS,WITHDRAWAL,2213,"",State Bank of India (SBI),29527
TXN00442,B03,Kadapa B03,Kadapa,03-05-2025,855.82,SUCCESS,WITHDRAWAL,7079,"",State Bank of India (SBI),48866
TXN00165,B03,Kadapa B03,Kadapa,04-05-2025,1089.56,SUCCESS,WITHDRAWAL,8178,"",State Bank of India (SBI),82923
TXN00238,B05,Kadapa B05,Kadapa,08-05-2025,3139.09,SUCCESS,TRANSFER,6400,"",State Bank of India (SBI),42747
TXN00531,B05,Kadapa B05,Kadapa,03-05-2025,1709.23,FAILED,WITHDRAWAL,7146,Account blocked,State Bank of India (SBI),51156
TXN00452,B03,Kadapa B03,Kadapa,04-05-2025,4706.41,SUCCESS,TRANSFER,7841,"",State Bank of India (SBI),21190
TXN00012,B03,Kadapa B03,Kadapa,06-05-2025,1442.78,SUCCESS,WITHDRAWAL,2169,"",State Bank of India (SBI),83928
TXN00232,B05,Hyderabad B05,Hyderabad,04-05-2025,1827.04,SUCCESS,TRANSFER,8048,"",State Bank of India (SBI),11899
TXN00307,B01,Hyderabad B01,Hyderabad,04-05-2025,2087.67,SUCCESS,TRANSFER,7825,"",State Bank of India (SBI),84953
TXN00600,B04,Kadapa B04,Kadapa,02-05-2025,3710.17,FAILED,WITHDRAWAL,9921,Account blocked,State Bank of India (SBI),50925
TXN00215,B05,Hyderabad B05,Hyderabad,05-05-2025,4725.74,SUCCESS,WITHDRAWAL,1536,"",State Bank of India (SBI),93363
TXN00444,B05,Hyderabad B05,Hyderabad,04-05-2025,677.96,SUCCESS,DEPOSIT,4082,"",State Bank of India (SBI),93475
TXN00542,B05,Kadapa B05,Kadapa,07-05-2025,2837.5,FAILED,WITHDRAWAL,1152,Insufficient funds,State Bank of India (SBI),37039
TXN00496,B03,Kadapa B03,Kadapa,03-05-2025,4529.76,FAILED,TRANSFER,2392,Insufficient funds,State Bank of India (SBI),94716
TXN00239,B01,Chennai B01,Chennai,05-05-2025,2091.19,SUCCESS,TRANSFER,7929,"",State Bank of India (SBI),86348
TXN00010,B01,Chennai B01,Chennai,08-05-2025,3475.68,SUCCESS,WITHDRAWAL,2307,"",State Bank of India (SBI),18440
TXN00298,B05,Hyderabad B05,Hyderabad,06-05-2025,1561.0,SUCCESS,DEPOSIT,7142,"",State Bank of India (SBI),18405
TXN00690,B03,Kadapa B03,Kadapa,03-05-2025,3427.43,FAILED,DEPOSIT,7147,Timeout error,State Bank of India (SBI),41730
TXN00108,B04,Kadapa B04,Kadapa,07-05-2025,4400.83,SUCCESS,DEPOSIT,1823,"",State Bank of India (SBI),45994
TXN00379,B01,Kadapa B01,Kadapa,05-05-2025,1911.62,SUCCESS,DEPOSIT,7765,"",State Bank of India (SBI),92933
TXN00537,B04,Kadapa B04,Kadapa,08-05-2025,1059.07,FAILED,DEPOSIT,8230,Account blocked,State Bank of India (SBI),88533
TXN00252,B01,Hyderabad B01,Hyderabad,06-05-2025,3551.98,SUCCESS,TRANSFER,8972,"",State Bank of India (SBI),6934
TXN00077,B05,Kadapa B05,Kadapa,05-05-2025,2055.59,SUCCESS,WITHDRAWAL,8149,"",State Bank of India (SBI),40686
TXN00562,B04,Kadapa B04,Kadapa,08-05-2025,2540.17,FAILED,TRANSFER,1901,Timeout error,State Bank of India (SBI),3018
TXN00524,B01,Hyderabad B01,Hyderabad,05-05-2025,1682.67,FAILED,DEPOSIT,8193,Insufficient funds,State Bank of India (SBI),74292
TXN00093,B01,Hyderabad B01,Hyderabad,04-05-2025,1621.39,SUCCESS,DEPOSIT,8478,"",State Bank of India (SBI),54414
TXN00240,B01,Chennai B01,Chennai,06-05-2025,3201.85,SUCCESS,WITHDRAWAL,2697,"",State Bank of India (SBI),9743
TXN00031,B04,Kadapa B04,Kadapa,04-05-2025,1243.07,SUCCESS,TRANSFER,7932,"",State Bank of India (SBI),93787
TXN00580,B01,Kadapa B01,Kadapa,07-05-2025,4537.79,FAILED,TRANSFER,7767,Timeout error,State Bank of India (SBI),2154
TXN00316,B03,Kadapa B03,Kadapa,06-05-2025,2819.23,SUCCESS,TRANSFER,8756,"",State Bank of India (SBI),35117
TXN00529,B01,Hyderabad B01,Hyderabad,06-05-2025,4401.71,FAILED,DEPOSIT,3174,Invalid account,State Bank of India (SBI),63264
TXN00317,B01,Hyderabad B01,Hyderabad,02-05-2025,3411.05,SUCCESS,WITHDRAWAL,6848,"",State Bank of India (SBI),79076
TXN00392,B05,Kadapa B05,Kadapa,07-05-2025,3370.75,SUCCESS,DEPOSIT,2641,"",State Bank of India (SBI),88164
TXN00018,B03,Kadapa B03,Kadapa,07-05-2025,1609.82,SUCCESS,TRANSFER,9830,"",State Bank of India (SBI),25569
TXN00190,B01,Kadapa B01,Kadapa,04-05-2025,4418.78,SUCCESS,TRANSFER,4945,"",State Bank of India (SBI),45056
TXN00522,B01,Chennai B01,Chennai,04-05-2025,1013.93,FAILED,TRANSFER,7010,Transaction limit exceeded,State Bank of India (SBI),59092
TXN00683,B01,Kadapa B01,Kadapa,04-05-2025,1397.36,FAILED,WITHDRAWAL,1230,Timeout error,State Bank of India (SBI),3068
TXN00189,B05,Kadapa B05,Kadapa,05-05-2025,3046.68,SUCCESS,DEPOSIT,3785,"",State Bank of India (SBI),54542
TXN00501,B03,Kadapa B03,Kadapa,05-05-2025,4642.46,FAILED,DEPOSIT,2901,Invalid account,State Bank of India (SBI),16828
TXN00032,B05,Kadapa B05,Kadapa,02-05-2025,3784.69,SUCCESS,DEPOSIT,6107,"",State Bank of India (SBI),40083
TXN00001,B01,Chennai B01,Chennai,08-05-2025,3836.98,SUCCESS,DEPOSIT,4657,"",State Bank of India (SBI),78179
TXN00318,B03,Kadapa B03,Kadapa,06-05-2025,1060.14,SUCCESS,WITHDRAWAL,8159,"",State Bank of India (SBI),91729
TXN00397,B01,Chennai B01,Chennai,07-05-2025,2380.48,SUCCESS,DEPOSIT,1595,"",State Bank of India (SBI),13098
TXN00512,B05,Hyderabad B05,Hyderabad,08-05-2025,2065.66,FAILED,WITHDRAWAL,3826,Timeout error,State Bank of India (SBI),747
TXN00601,B05,Hyderabad B05,Hyderabad,04-05-2025,1947.22,FAILED,WITHDRAWAL,3946,Insufficient funds,State Bank of India (SBI),20079
TXN00581,B01,Hyderabad B01,Hyderabad,04-05-2025,930.1,FAILED,DEPOSIT,7461,Insufficient funds,State Bank of India (SBI),65641
TXN00039,B01,Kadapa B01,Kadapa,08-05-2025,3465.42,SUCCESS,WITHDRAWAL,7939,"",State Bank of India (SBI),46051
TXN00632,B03,Kadapa B03,Kadapa,02-05-2025,2288.6,FAILED,WITHDRAWAL,5341,Insufficient funds,State Bank of India (SBI),64091
TXN00372,B04,Kadapa B04,Kadapa,04-05-2025,3826.94,SUCCESS,WITHDRAWAL,6511,"",State Bank of India (SBI),48481
TXN00132,B05,Hyderabad B05,Hyderabad,04-05-2025,2046.91,SUCCESS,TRANSFER,6419,"",State Bank of India (SBI),12402
TXN00036,B01,Kadapa B01,Kadapa,08-05-2025,4368.36,SUCCESS,DEPOSIT,9423,"",State Bank of India (SBI),10224
TXN00099,B03,Kadapa B03,Kadapa,06-05-2025,1938.69,SUCCESS,TRANSFER,2320,"",State Bank of India (SBI),95925
TXN00274,B05,Hyderabad B05,Hyderabad,03-05-2025,1347.08,SUCCESS,TRANSFER,8792,"",State Bank of India (SBI),20574
TXN00197,B01,Hyderabad B01,Hyderabad,04-05-2025,4392.8,SUCCESS,TRANSFER,1803,"",State Bank of India (SBI),94031
TXN00271,B01,Chennai B01,Chennai,06-05-2025,2577.84,SUCCESS,DEPOSIT,1932,"",State Bank of India (SBI),79657
TXN00655,B01,Chennai B01,Chennai,07-05-2025,1367.44,FAILED,DEPOSIT,1944,Invalid account,State Bank of India (SBI),21765
TXN00163,B05,Kadapa B05,Kadapa,05-05-2025,2359.61,SUCCESS,DEPOSIT,9494,"",State Bank of India (SBI),52600
TXN00611,B05,Kadapa B05,Kadapa,03-05-2025,4627.51,FAILED,DEPOSIT,9622,Timeout error,State Bank of India (SBI),43269
TXN00573,B05,Kadapa B05,Kadapa,08-05-2025,4793.36,FAILED,DEPOSIT,8620,Timeout error,State Bank of India (SBI),31269
TXN00432,B05,Kadapa B05,Kadapa,07-05-2025,3894.74,SUCCESS,DEPOSIT,3295,"",State Bank of India (SBI),12583
TXN00630,B03,Kadapa B03,Kadapa,08-05-2025,2424.23,FAILED,WITHDRAWAL,8869,Invalid account,State Bank of India (SBI),4751
TXN00183,B01,Chennai B01,Chennai,02-05-2025,1978.55,SUCCESS,TRANSFER,9742,"",State Bank of India (SBI),46681
TXN00560,B05,Hyderabad B05,Hyderabad,03-05-2025,3934.51,FAILED,TRANSFER,2083,Timeout error,State Bank of India (SBI),25359
TXN00325,B01,Hyderabad B01,Hyderabad,08-05-2025,3520.33,SUCCESS,WITHDRAWAL,6952,"",State Bank of India (SBI),26634
TXN00399,B03,Kadapa B03,Kadapa,04-05-2025,3212.52,SUCCESS,WITHDRAWAL,5662,"",State Bank of India (SBI),47612
TXN00674,B01,Chennai B01,Chennai,07-05-2025,2098.78,FAILED,TRANSFER,6031,Account blocked,State Bank of India (SBI),64245
TXN00112,B01,Kadapa B01,Kadapa,02-05-2025,4807.79,SUCCESS,DEPOSIT,1508,"",State Bank of India (SBI),38548
TXN00541,B01,Chennai B01,Chennai,03-05-2025,928.33,FAILED,DEPOSIT,8812,Insufficient funds,State Bank of India (SBI),53502
TXN00338,B04,Kadapa B04,Kadapa,08-05-2025,2124.03,SUCCESS,TRANSFER,7044,"",State Bank of India (SBI),63302
TXN00164,B05,Hyderabad B05,Hyderabad,02-05-2025,2743.22,SUCCESS,WITHDRAWAL,1845,"",State Bank of India (SBI),39361
TXN00391,B01,Kadapa B01,Kadapa,04-05-2025,3834.01,SUCCESS,DEPOSIT,4972,"",State Bank of India (SBI),23507
TXN00465,B01,Chennai B01,Chennai,03-05-2025,4962.54,FAILED,TRANSFER,1519,Insufficient funds,State Bank of India (SBI),92244
TXN00351,B05,Hyderabad B05,Hyderabad,06-05-2025,3388.58,SUCCESS,WITHDRAWAL,8912,"",State Bank of India (SBI),89780
TXN00456,B05,Kadapa B05,Kadapa,05-05-2025,1328.21,FAILED,TRANSFER,1962,Transaction limit exceeded,State Bank of India (SBI),98112
TXN00365,B05,Kadapa B05,Kadapa,04-05-2025,1375.95,SUCCESS,TRANSFER,5728,"",State Bank of India (SBI),73533
TXN00226,B01,Chennai B01,Chennai,03-05-2025,786.01,SUCCESS,WITHDRAWAL,6931,"",State Bank of India (SBI),89413
TXN00281,B01,Hyderabad B01,Hyderabad,04-05-2025,3486.25,SUCCESS,WITHDRAWAL,6082,"",State Bank of India (SBI),27906
TXN00506,B05,Kadapa B05,Kadapa,07-05-2025,1989.45,FAILED,WITHDRAWAL,8570,Invalid account,State Bank of India (SBI),62669
TXN00406,B04,Kadapa B04,Kadapa,06-05-2025,4711.21,SUCCESS,DEPOSIT,5272,"",State Bank of India (SBI),92084
TXN00650,B01,Hyderabad B01,Hyderabad,06-05-2025,4178.24,FAILED,WITHDRAWAL,6094,Timeout error,State Bank of India (SBI),31369
TXN00011,B01,Kadapa B01,Kadapa,05-05-2025,1750.88,SUCCESS,TRANSFER,6977,"",State Bank of India (SBI),14124
TXN00029,B01,Kadapa B01,Kadapa,07-05-2025,4451.04,SUCCESS,DEPOSIT,2403,"",State Bank of India (SBI),65416
TXN00267,B04,Kadapa B04,Kadapa,05-05-2025,3895.01,SUCCESS,TRANSFER,8354,"",State Bank of India (SBI),62529
TXN00284,B04,Kadapa B04,Kadapa,04-05-2025,2128.23,SUCCESS,WITHDRAWAL,6060,"",State Bank of India (SBI),56630
TXN00260,B01,Hyderabad B01,Hyderabad,06-05-2025,1273.43,SUCCESS,TRANSFER,8538,"",State Bank of India (SBI),75317
TXN00207,B01,Chennai B01,Chennai,05-05-2025,2158.64,SUCCESS,TRANSFER,5295,"",State Bank of India (SBI),64501
TXN00131,B04,Kadapa B04,Kadapa,03-05-2025,1594.87,SUCCESS,TRANSFER,7046,"",State Bank of India (SBI),63552
TXN00422,B04,Kadapa B04,Kadapa,08-05-2025,1791.91,SUCCESS,DEPOSIT,3218,"",State Bank of India (SBI),26199
TXN00348,B05,Kadapa B05,Kadapa,03-05-2025,4559.0,SUCCESS,WITHDRAWAL,1674,"",State Bank of India (SBI),42990
TXN00065,B01,Chennai B01,Chennai,08-05-2025,838.6,SUCCESS,TRANSFER,3442,"",State Bank of India (SBI),17551
TXN00577,B01,Kadapa B01,Kadapa,05-05-2025,607.6,FAILED,TRANSFER,6675,Insufficient funds,State Bank of India (SBI),12389
TXN00349,B01,Kadapa B01,Kadapa,08-05-2025,4768.46,SUCCESS,TRANSFER,5336,"",State Bank of India (SBI),56842
TXN00312,B01,Chennai B01,Chennai,02-05-2025,3118.56,SUCCESS,WITHDRAWAL,3185,"",State Bank of India (SBI),75824
TXN00470,B01,Hyderabad B01,Hyderabad,07-05-2025,3141.66,FAILED,TRANSFER,7525,Insufficient funds,State Bank of India (SBI),66692
TXN00345,B05,Hyderabad B05,Hyderabad,06-05-2025,4306.7,SUCCESS,WITHDRAWAL,4216,"",State Bank of India (SBI),17839
TXN00436,B01,Hyderabad B01,Hyderabad,04-05-2025,4768.34,SUCCESS,TRANSFER,3869,"",State Bank of India (SBI),72686
TXN00401,B03,Hyderabad B03,Hyderabad,07-05-2025,4139.66,SUCCESS,WITHDRAWAL,3662,"",State Bank of India (SBI),93156
TXN00275,B02,Chennai B02,Chennai,08-05-2025,2527.35,SUCCESS,WITHDRAWAL,2381,"",State Bank of India (SBI),16289
TXN00328,B04,Hyderabad B04,Hyderabad,04-05-2025,645.73,SUCCESS,DEPOSIT,8371,"",State Bank of India (SBI),58755
TXN00438,B03,Chennai B03,Chennai,03-05-2025,2373.46,SUCCESS,DEPOSIT,5913,"",State Bank of India (SBI),85194
TXN00344,B02,Chennai B02,Chennai,06-05-2025,1240.96,SUCCESS,WITHDRAWAL,4694,"",State Bank of India (SBI),66758
TXN00435,B02,Hyderabad B02,Hyderabad,03-05-2025,2845.63,SUCCESS,WITHDRAWAL,5923,"",State Bank of India (SBI),19116
TXN00289,B04,Chennai B04,Chennai,08-05-2025,2348.86,SUCCESS,TRANSFER,4891,"",State Bank of India (SBI),80415
TXN00122,B02,Hyderabad B02,Hyderabad,03-05-2025,2847.86,SUCCESS,TRANSFER,5425,"",State Bank of India (SBI),18860
TXN00136,B03,Chennai B03,Chennai,08-05-2025,4246.83,SUCCESS,WITHDRAWAL,4727,"",State Bank of India (SBI),56711
TXN00403,B03,Chennai B03,Chennai,02-05-2025,1827.61,SUCCESS,TRANSFER,4164,"",State Bank of India (SBI),79677
TXN00334,B02,Kadapa B02,Kadapa,02-05-2025,833.23,SUCCESS,DEPOSIT,8292,"",State Bank of India (SBI),88303
TXN00574,B03,Hyderabad B03,Hyderabad,08-05-2025,2988.91,FAILED,DEPOSIT,7044,Invalid account,State Bank of India (SBI),19795
TXN00013,B02,Chennai B02,Chennai,04-05-2025,3781.07,SUCCESS,DEPOSIT,8573,"",State Bank of India (SBI),10135
TXN00319,B04,Hyderabad B04,Hyderabad,05-05-2025,2025.66,SUCCESS,DEPOSIT,9129,"",State Bank of India (SBI),54342
TXN00104,B04,Hyderabad B04,Hyderabad,04-05-2025,3863.82,SUCCESS,TRANSFER,4613,"",State Bank of India (SBI),24647
TXN00558,B05,Chennai B05,Chennai,04-05-2025,3272.21,FAILED,WITHDRAWAL,2369,Timeout error,State Bank of India (SBI),14161
TXN00615,B05,Chennai B05,Chennai,02-05-2025,1289.08,FAILED,WITHDRAWAL,5825,Invalid account,State Bank of India (SBI),47200
TXN00268,B05,Chennai B05,Chennai,03-05-2025,3358.84,SUCCESS,TRANSFER,6295,"",State Bank of India (SBI),56460
TXN00245,B03,Hyderabad B03,Hyderabad,08-05-2025,1316.33,SUCCESS,DEPOSIT,7566,"",State Bank of India (SBI),53971
TXN00309,B05,Chennai B05,Chennai,02-05-2025,4947.49,SUCCESS,TRANSFER,1333,"",State Bank of India (SBI),28715
TXN00414,B04,Chennai B04,Chennai,04-05-2025,3666.95,SUCCESS,DEPOSIT,2838,"",State Bank of India (SBI),77203
TXN00652,B04,Hyderabad B04,Hyderabad,04-05-2025,3405.0,FAILED,DEPOSIT,8237,Invalid account,State Bank of India (SBI),56108
TXN00434,B05,Chennai B05,Chennai,02-05-2025,3526.39,SUCCESS,WITHDRAWAL,4881,"",State Bank of India (SBI),50963
TXN00393,B03,Hyderabad B03,Hyderabad,03-05-2025,2625.82,SUCCESS,TRANSFER,3252,"",State Bank of India (SBI),8042
TXN00485,B04,Hyderabad B04,Hyderabad,02-05-2025,846.15,FAILED,WITHDRAWAL,5040,Account blocked,State Bank of India (SBI),65804
TXN00623,B02,Chennai B02,Chennai,07-05-2025,2530.79,FAILED,DEPOSIT,5831,Insufficient funds,State Bank of India (SBI),5722
TXN00395,B02,Chennai B02,Chennai,02-05-2025,4837.61,SUCCESS,WITHDRAWAL,5676,"",State Bank of India (SBI),12670
TXN00691,B05,Chennai B05,Chennai,08-05-2025,3172.66,FAILED,DEPOSIT,2771,Insufficient funds,State Bank of India (SBI),19061
TXN00117,B02,Hyderabad B02,Hyderabad,08-05-2025,3164.44,SUCCESS,TRANSFER,4978,"",State Bank of India (SBI),40164
TXN00259,B04,Chennai B04,Chennai,03-05-2025,3380.64,SUCCESS,WITHDRAWAL,2887,"",State Bank of India (SBI),13137
TXN00571,B04,Chennai B04,Chennai,07-05-2025,1948.11,FAILED,WITHDRAWAL,6241,Timeout error,State Bank of India (SBI),91598
TXN00086,B04,Hyderabad B04,Hyderabad,05-05-2025,3540.32,SUCCESS,TRANSFER,8752,"",State Bank of India (SBI),9321
TXN00476,B05,Chennai B05,Chennai,03-05-2025,2210.33,FAILED,TRANSFER,5839,Invalid account,State Bank of India (SBI),33309
TXN00227,B05,Chennai B05,Chennai,08-05-2025,2534.02,SUCCESS,DEPOSIT,1710,"",State Bank of India (SBI),93329
TXN00269,B03,Chennai B03,Chennai,07-05-2025,2478.93,SUCCESS,WITHDRAWAL,8245,"",State Bank of India (SBI),85396
TXN00221,B02,Chennai B02,Chennai,04-05-2025,1471.78,SUCCESS,DEPOSIT,6383,"",State Bank of India (SBI),71810
TXN00613,B03,Hyderabad B03,Hyderabad,07-05-2025,4891.37,FAILED,TRANSFER,8157,Account blocked,State Bank of India (SBI),19989
TXN00170,B03,Chennai B03,Chennai,05-05-2025,4256.26,SUCCESS,WITHDRAWAL,4993,"",State Bank of India (SBI),86667
TXN00149,B03,Chennai B03,Chennai,03-05-2025,4368.23,SUCCESS,DEPOSIT,4824,"",State Bank of India (SBI),19540
TXN00078,B05,Chennai B05,Chennai,08-05-2025,2233.38,SUCCESS,TRANSFER,4114,"",State Bank of India (SBI),17302
TXN00193,B05,Chennai B05,Chennai,07-05-2025,832.38,SUCCESS,WITHDRAWAL,5901,"",State Bank of India (SBI),59816
TXN00697,B04,Hyderabad B04,Hyderabad,06-05-2025,1221.68,FAILED,TRANSFER,9132,Invalid account,State Bank of India (SBI),9906
TXN00686,B02,Hyderabad B02,Hyderabad,08-05-2025,4207.3,FAILED,WITHDRAWAL,5764,Account blocked,State Bank of India (SBI),45158
TXN00155,B03,Hyderabad B03,Hyderabad,04-05-2025,1626.66,SUCCESS,DEPOSIT,4750,"",State Bank of India (SBI),74265
TXN00511,B04,Hyderabad B04,Hyderabad,04-05-2025,4846.62,FAILED,WITHDRAWAL,7367,Transaction limit exceeded,State Bank of India (SBI),15355
TXN00554,B03,Hyderabad B03,Hyderabad,07-05-2025,2240.77,FAILED,TRANSFER,7895,Timeout error,State Bank of India (SBI),88119
TXN00533,B03,Hyderabad B03,Hyderabad,04-05-2025,511.13,FAILED,TRANSFER,2526,Account blocked,State Bank of India (SBI),5259
TXN00206,B03,Chennai B03,Chennai,08-05-2025,4058.07,SUCCESS,DEPOSIT,5332,"",State Bank of India (SBI),62328
TXN00373,B05,Chennai B05,Chennai,04-05-2025,2704.31,SUCCESS,TRANSFER,5911,"",State Bank of India (SBI),95247
TXN00020,B02,Kadapa B02,Kadapa,04-05-2025,2720.82,SUCCESS,DEPOSIT,2796,"",State Bank of India (SBI),19595
TXN00645,B02,Kadapa B02,Kadapa,04-05-2025,3145.7,FAILED,DEPOSIT,2730,Transaction limit exceeded,State Bank of India (SBI),39942
