transaction_id,branch_id,branch_name,city,transaction_date,amount,status,transaction_type,customer_id,error_message,bank_name,pincode
TXN00308,B01,Kadapa B01,Kadapa,04-05-2025,4885.95,SUCCESS,DEPOSIT,9618,,State Bank of India (SBI),25880
TXN00692,B01,Kadapa B01,Kadapa,05-05-2025,2499.41,FAILED,DEPOSIT,9966,Timeout error,State Bank of India (SBI),27872
TXN00683,B01,Kadapa B01,Kadapa,04-05-2025,1397.36,FAILED,WITHDRAWAL,1230,Timeout error,State Bank of India (SBI),03068
TXN00621,B01,Kadapa B01,Kadapa,08-05-2025,2236.72,FAILED,TRANSFER,7875,Invalid account,State Bank of India (SBI),12141
TXN00002,B01,Kadapa B01,Kadapa,03-05-2025,3833.0,SUCCESS,TRANSFER,2424,,State Bank of India (SBI),31768
TXN00457,B01,Kadapa B01,Kadapa,02-05-2025,3506.97,FAILED,DEPOSIT,7756,Invalid account,State Bank of India (SBI),04207
TXN00460,B01,Kadapa B01,Kadapa,04-05-2025,2982.4,FAILED,DEPOSIT,1274,Transaction limit exceeded,State Bank of India (SBI),23024
TXN00548,B01,Kadapa B01,Kadapa,07-05-2025,3886.01,FAILED,TRANSFER,7291,Timeout error,State Bank of India (SBI),48068
TXN00616,B01,Kadapa B01,Kadapa,03-05-2025,4769.14,FAILED,WITHDRAWAL,1530,Invalid account,State Bank of India (SBI),91595
TXN00089,B01,Kadapa B01,Kadapa,07-05-2025,4927.71,SUCCESS,TRANSFER,2193,,State Bank of India (SBI),58299
TXN00039,B01,Kadapa B01,Kadapa,08-05-2025,3465.42,SUCCESS,WITHDRAWAL,7939,,State Bank of India (SBI),46051
TXN00357,B01,Kadapa B01,Kadapa,08-05-2025,1805.95,SUCCESS,WITHDRAWAL,7850,,State Bank of India (SBI),07152
TXN00409,B01,Kadapa B01,Kadapa,05-05-2025,1880.63,SUCCESS,WITHDRAWAL,9233,,State Bank of India (SBI),88450
TXN00379,B01,Kadapa B01,Kadapa,05-05-2025,1911.62,SUCCESS,DEPOSIT,7765,,State Bank of India (SBI),92933
TXN00152,B01,Kadapa B01,Kadapa,07-05-2025,4066.83,SUCCESS,TRANSFER,5728,,State Bank of India (SBI),57040
TXN00029,B01,Kadapa B01,Kadapa,07-05-2025,4451.04,SUCCESS,DEPOSIT,2403,,State Bank of India (SBI),65416
TXN00007,B01,Kadapa B01,Kadapa,05-05-2025,935.22,SUCCESS,WITHDRAWAL,5333,,State Bank of India (SBI),05500
TXN00112,B01,Kadapa B01,Kadapa,02-05-2025,4807.79,SUCCESS,DEPOSIT,1508,,State Bank of India (SBI),38548
TXN00594,B01,Kadapa B01,Kadapa,02-05-2025,4232.1,FAILED,WITHDRAWAL,3007,Insufficient funds,State Bank of India (SBI),14214
TXN00429,B01,Kadapa B01,Kadapa,08-05-2025,4142.65,SUCCESS,WITHDRAWAL,1256,,State Bank of India (SBI),69668
TXN00631,B01,Kadapa B01,Kadapa,07-05-2025,1268.74,FAILED,WITHDRAWAL,2342,Account blocked,State Bank of India (SBI),79762
TXN00462,B01,Kadapa B01,Kadapa,08-05-2025,2859.73,FAILED,DEPOSIT,4144,Transaction limit exceeded,State Bank of India (SBI),33108
TXN00469,B01,Kadapa B01,Kadapa,03-05-2025,4665.13,FAILED,TRANSFER,1539,Invalid account,State Bank of India (SBI),29671
TXN00299,B01,Kadapa B01,Kadapa,06-05-2025,4688.72,SUCCESS,TRANSFER,6493,,State Bank of India (SBI),55157
TXN00577,B01,Kadapa B01,Kadapa,05-05-2025,607.6,FAILED,TRANSFER,6675,Insufficient funds,State Bank of India (SBI),12389
TXN00580,B01,Kadapa B01,Kadapa,07-05-2025,4537.79,FAILED,TRANSFER,7767,Timeout error,State Bank of India (SBI),02154
TXN00532,B01,Kadapa B01,Kadapa,05-05-2025,2820.26,FAILED,WITHDRAWAL,7046,Account blocked,State Bank of India (SBI),15281
TXN00230,B01,Kadapa B01,Kadapa,06-05-2025,3237.34,SUCCESS,DEPOSIT,3067,,State Bank of India (SBI),14972
TXN00186,B01,Kadapa B01,Kadapa,05-05-2025,4902.52,SUCCESS,TRANSFER,2646,,State Bank of India (SBI),51941
