transaction_id,branch_id,branch_name,city,transaction_date,amount,status,transaction_type,customer_id,error_message,bank_name,pincode
TXN00561,B04,Chennai B04,Chennai,03-05-2025,4790.43,FAILED,DEPOSIT,1948,Invalid account,State Bank of India (SBI),08966
TXN00003,B04,Chennai B04,Chennai,08-05-2025,634.09,SUCCESS,DEPOSIT,4811,,State Bank of India (SBI),50760
TXN00571,B04,Chennai B04,Chennai,07-05-2025,1948.11,FAILED,WITHDRAWAL,6241,Timeout error,State Bank of India (SBI),91598
TXN00423,B04,Chennai B04,Chennai,06-05-2025,4967.85,SUCCESS,WITHDRAWAL,8348,,State Bank of India (SBI),05448
TXN00414,B04,Chennai B04,Chennai,04-05-2025,3666.95,SUCCESS,DEPOSIT,2838,,State Bank of India (SBI),77203
TXN00494,B04,Chennai B04,Chennai,02-05-2025,2196.46,FAILED,WITHDRAWAL,8851,Transaction limit exceeded,State Bank of India (SBI),01007
TXN00030,B04,Chennai B04,Chennai,02-05-2025,811.46,SUCCESS,TRANSFER,3060,,State Bank of India (SBI),16165
TXN00626,B04,Chennai B04,Chennai,03-05-2025,639.47,FAILED,TRANSFER,3703,Transaction limit exceeded,State Bank of India (SBI),58146
TXN00605,B04,Chennai B04,Chennai,06-05-2025,4708.43,FAILED,DEPOSIT,3885,Invalid account,State Bank of India (SBI),44458
TXN00665,B04,Chennai B04,Chennai,04-05-2025,960.4,FAILED,TRANSFER,7131,Transaction limit exceeded,State Bank of India (SBI),53021
TXN00382,B04,Chennai B04,Chennai,04-05-2025,2195.71,SUCCESS,DEPOSIT,8531,,State Bank of India (SBI),07676
TXN00096,B04,Chennai B04,Chennai,07-05-2025,3846.45,SUCCESS,WITHDRAWAL,8373,,State Bank of India (SBI),72502
TXN00175,B04,Chennai B04,Chennai,06-05-2025,1995.98,SUCCESS,TRANSFER,7180,,State Bank of India (SBI),18850
TXN00437,B04,Chennai B04,Chennai,04-05-2025,2730.29,SUCCESS,WITHDRAWAL,7244,,State Bank of India (SBI),54153
TXN00103,B04,Chennai B04,Chennai,05-05-2025,526.53,SUCCESS,WITHDRAWAL,5892,,State Bank of India (SBI),32034
