transaction_id,branch_id,branch_name,city,transaction_date,amount,status,transaction_type,customer_id,error_message,bank_name,pincode
TXN00095,B05,Hyderabad B05,Hyderabad,02-05-2025,3736.73,SUCCESS,TRANSFER,7991,,State Bank of India (SBI),21287
TXN00567,B05,Hyderabad B05,Hyderabad,06-05-2025,749.48,FAILED,TRANSFER,3734,Timeout error,State Bank of India (SBI),14045
TXN00515,B05,Hyderabad B05,Hyderabad,07-05-2025,3086.63,FAILED,WITHDRAWAL,4043,Account blocked,State Bank of India (SBI),80776
TXN00341,B05,Hyderabad B05,Hyderabad,08-05-2025,1063.97,SUCCESS,WITHDRAWAL,2215,,State Bank of India (SBI),17768
TXN00262,B05,Hyderabad B05,Hyderabad,05-05-2025,2857.83,SUCCESS,WITHDRAWAL,6083,,State Bank of India (SBI),41548
TXN00601,B05,Hyderabad B05,Hyderabad,04-05-2025,1947.22,FAILED,WITHDRAWAL,3946,Insufficient funds,State Bank of India (SBI),20079
TXN00053,B05,Hyderabad B05,Hyderabad,04-05-2025,2852.52,SUCCESS,WITHDRAWAL,4346,,State Bank of India (SBI),72812
TXN00232,B05,Hyderabad B05,Hyderabad,04-05-2025,1827.04,SUCCESS,TRANSFER,8048,,State Bank of India (SBI),11899
TXN00274,B05,Hyderabad B05,Hyderabad,03-05-2025,1347.08,SUCCESS,TRANSFER,8792,,State Bank of India (SBI),20574
TXN00214,B05,Hyderabad B05,Hyderabad,03-05-2025,3769.7,SUCCESS,WITHDRAWAL,2622,,State Bank of India (SBI),37913
TXN00345,B05,Hyderabad B05,Hyderabad,06-05-2025,4306.7,SUCCESS,WITHDRAWAL,4216,,State Bank of India (SBI),17839
TXN00441,B05,Hyderabad B05,Hyderabad,04-05-2025,1103.42,SUCCESS,DEPOSIT,5177,,State Bank of India (SBI),55870
TXN00154,B05,Hyderabad B05,Hyderabad,04-05-2025,2722.08,SUCCESS,DEPOSIT,1653,,State Bank of India (SBI),77784
TXN00454,B05,Hyderabad B05,Hyderabad,03-05-2025,4745.59,SUCCESS,WITHDRAWAL,5216,,State Bank of India (SBI),97471
TXN00132,B05,Hyderabad B05,Hyderabad,04-05-2025,2046.91,SUCCESS,TRANSFER,6419,,State Bank of India (SBI),12402
TXN00576,B05,Hyderabad B05,Hyderabad,05-05-2025,4990.04,FAILED,DEPOSIT,9954,Invalid account,State Bank of India (SBI),16727
TXN00019,B05,Hyderabad B05,Hyderabad,05-05-2025,4540.2,SUCCESS,WITHDRAWAL,6930,,State Bank of India (SBI),35473
TXN00339,B05,Hyderabad B05,Hyderabad,07-05-2025,3253.77,SUCCESS,DEPOSIT,2077,,State Bank of India (SBI),33109
TXN00444,B05,Hyderabad B05,Hyderabad,04-05-2025,677.96,SUCCESS,DEPOSIT,4082,,State Bank of India (SBI),93475
TXN00500,B05,Hyderabad B05,Hyderabad,03-05-2025,2752.1,FAILED,WITHDRAWAL,1402,Account blocked,State Bank of India (SBI),63412
TXN00495,B05,Hyderabad B05,Hyderabad,04-05-2025,4655.73,FAILED,TRANSFER,7853,Transaction limit exceeded,State Bank of India (SBI),84016
TXN00164,B05,Hyderabad B05,Hyderabad,02-05-2025,2743.22,SUCCESS,WITHDRAWAL,1845,,State Bank of India (SBI),39361
TXN00171,B05,Hyderabad B05,Hyderabad,07-05-2025,2226.14,SUCCESS,TRANSFER,9327,,State Bank of India (SBI),72028
TXN00351,B05,Hyderabad B05,Hyderabad,06-05-2025,3388.58,SUCCESS,WITHDRAWAL,8912,,State Bank of India (SBI),89780
TXN00337,B05,Hyderabad B05,Hyderabad,07-05-2025,1046.13,SUCCESS,DEPOSIT,3275,,State Bank of India (SBI),24779
TXN00119,B05,Hyderabad B05,Hyderabad,05-05-2025,3476.85,SUCCESS,DEPOSIT,9289,,State Bank of India (SBI),11838
TXN00298,B05,Hyderabad B05,Hyderabad,06-05-2025,1561.0,SUCCESS,DEPOSIT,7142,,State Bank of India (SBI),18405
