transaction_id,branch_id,branch_name,city,transaction_date,amount,status,transaction_type,customer_id,error_message,bank_name,pincode
TXN00476,B05,Chennai B05,Chennai,03-05-2025,2210.33,FAILED,TRANSFER,5839,Invalid account,State Bank of India (SBI),33309
TXN00227,B05,Chennai B05,Chennai,08-05-2025,2534.02,SUCCESS,DEPOSIT,1710,,State Bank of India (SBI),93329
TXN00148,B05,Chennai B05,Chennai,05-05-2025,1810.67,SUCCESS,DEPOSIT,5720,,State Bank of India (SBI),64302
TXN00417,B05,Chennai B05,Chennai,05-05-2025,909.24,SUCCESS,TRANSFER,8298,,State Bank of India (SBI),07828
TXN00513,B05,Chennai B05,Chennai,08-05-2025,3524.5,FAILED,WITHDRAWAL,2931,Invalid account,State Bank of India (SBI),11473
TXN00075,B05,Chennai B05,Chennai,05-05-2025,3557.83,SUCCESS,TRANSFER,6425,,State Bank of India (SBI),23846
TXN00434,B05,Chennai B05,Chennai,02-05-2025,3526.39,SUCCESS,WITHDRAWAL,4881,,State Bank of India (SBI),50963
TXN00346,B05,Chennai B05,Chennai,06-05-2025,1063.27,SUCCESS,WITHDRAWAL,9740,,State Bank of India (SBI),61328
TXN00293,B05,Chennai B05,Chennai,05-05-2025,4848.21,SUCCESS,DEPOSIT,3267,,State Bank of India (SBI),10042
TXN00516,B05,Chennai B05,Chennai,03-05-2025,4636.22,FAILED,DEPOSIT,3733,Account blocked,State Bank of India (SBI),14694
TXN00309,B05,Chennai B05,Chennai,02-05-2025,4947.49,SUCCESS,TRANSFER,1333,,State Bank of India (SBI),28715
TXN00687,B05,Chennai B05,Chennai,04-05-2025,2858.53,FAILED,WITHDRAWAL,3192,Timeout error,State Bank of India (SBI),53607
TXN00569,B05,Chennai B05,Chennai,08-05-2025,698.17,FAILED,DEPOSIT,5006,Insufficient funds,State Bank of India (SBI),60179
TXN00408,B05,Chennai B05,Chennai,08-05-2025,1676.99,SUCCESS,WITHDRAWAL,4871,,State Bank of India (SBI),92819
TXN00628,B05,Chennai B05,Chennai,03-05-2025,4665.08,FAILED,TRANSFER,5346,Timeout error,State Bank of India (SBI),61225
TXN00633,B05,Chennai B05,Chennai,05-05-2025,1331.97,FAILED,WITHDRAWAL,7052,Invalid account,State Bank of India (SBI),33368
TXN00193,B05,Chennai B05,Chennai,07-05-2025,832.38,SUCCESS,WITHDRAWAL,5901,,State Bank of India (SBI),59816
TXN00228,B05,Chennai B05,Chennai,06-05-2025,2561.19,SUCCESS,DEPOSIT,1996,,State Bank of India (SBI),72444
TXN00607,B05,Chennai B05,Chennai,07-05-2025,3033.99,FAILED,DEPOSIT,9064,Transaction limit exceeded,State Bank of India (SBI),29594
TXN00373,B05,Chennai B05,Chennai,04-05-2025,2704.31,SUCCESS,TRANSFER,5911,,State Bank of India (SBI),95247
TXN00241,B05,Chennai B05,Chennai,07-05-2025,1196.29,SUCCESS,WITHDRAWAL,4674,,State Bank of India (SBI),11943
TXN00247,B05,Chennai B05,Chennai,07-05-2025,2192.87,SUCCESS,WITHDRAWAL,6585,,State Bank of India (SBI),71009
TXN00508,B05,Chennai B05,Chennai,07-05-2025,2523.09,FAILED,WITHDRAWAL,7370,Insufficient funds,State Bank of India (SBI),93039
TXN00056,B05,Chennai B05,Chennai,08-05-2025,829.67,SUCCESS,DEPOSIT,9288,,State Bank of India (SBI),15045
TXN00268,B05,Chennai B05,Chennai,03-05-2025,3358.84,SUCCESS,TRANSFER,6295,,State Bank of India (SBI),56460
TXN00107,B05,Chennai B05,Chennai,08-05-2025,4581.18,SUCCESS,TRANSFER,1444,,State Bank of India (SBI),29185
TXN00367,B05,Chennai B05,Chennai,08-05-2025,1078.99,SUCCESS,DEPOSIT,7453,,State Bank of India (SBI),38890
TXN00369,B05,Chennai B05,Chennai,05-05-2025,2750.35,SUCCESS,DEPOSIT,1637,,State Bank of India (SBI),40273
