transaction_id,branch_id,branch_name,city,transaction_date,amount,status,transaction_type,customer_id,error_message,bank_name,pincode
TXN00617,B03,Chennai B03,Chennai,02-05-2025,4853.89,FAILED,DEPOSIT,2705,Account blocked,State Bank of India (SBI),98735
TXN00199,B03,Chennai B03,Chennai,07-05-2025,3364.78,SUCCESS,TRANSFER,5106,,State Bank of India (SBI),62253
TXN00433,B03,Chennai B03,Chennai,07-05-2025,4171.04,SUCCESS,TRANSFER,6224,,State Bank of India (SBI),62116
TXN00593,B03,Chennai B03,Chennai,02-05-2025,837.44,FAILED,DEPOSIT,4239,Account blocked,State Bank of India (SBI),59722
TXN00115,B03,Chennai B03,Chennai,02-05-2025,2160.03,SUCCESS,TRANSFER,2876,,State Bank of India (SBI),47297
TXN00606,B03,Chennai B03,Chennai,02-05-2025,3821.47,FAILED,WITHDRAWAL,1462,Timeout error,State Bank of India (SBI),21213
TXN00028,B03,Chennai B03,Chennai,05-05-2025,587.65,SUCCESS,WITHDRAWAL,6038,,State Bank of India (SBI),30571
TXN00149,B03,Chennai B03,Chennai,03-05-2025,4368.23,SUCCESS,DEPOSIT,4824,,State Bank of India (SBI),19540
TXN00263,B03,Chennai B03,Chennai,07-05-2025,1998.81,SUCCESS,DEPOSIT,2251,,State Bank of India (SBI),79610
TXN00330,B03,Chennai B03,Chennai,05-05-2025,1914.73,SUCCESS,WITHDRAWAL,5089,,State Bank of India (SBI),00734
TXN00196,B03,Chennai B03,Chennai,03-05-2025,1828.54,SUCCESS,TRANSFER,7484,,State Bank of India (SBI),17591
TXN00403,B03,Chennai B03,Chennai,02-05-2025,1827.61,SUCCESS,TRANSFER,4164,,State Bank of India (SBI),79677
TXN00261,B03,Chennai B03,Chennai,08-05-2025,2465.2,SUCCESS,DEPOSIT,4986,,State Bank of India (SBI),56563
TXN00383,B03,Chennai B03,Chennai,04-05-2025,2094.29,SUCCESS,TRANSFER,5331,,State Bank of India (SBI),30758
TXN00081,B03,Chennai B03,Chennai,03-05-2025,4316.07,SUCCESS,TRANSFER,5920,,State Bank of India (SBI),75551
TXN00170,B03,Chennai B03,Chennai,05-05-2025,4256.26,SUCCESS,WITHDRAWAL,4993,,State Bank of India (SBI),86667
TXN00136,B03,Chennai B03,Chennai,08-05-2025,4246.83,SUCCESS,WITHDRAWAL,4727,,State Bank of India (SBI),56711
TXN00279,B03,Chennai B03,Chennai,08-05-2025,1983.61,SUCCESS,TRANSFER,7333,,State Bank of India (SBI),51491
TXN00410,B03,Chennai B03,Chennai,03-05-2025,1028.37,SUCCESS,WITHDRAWAL,7021,,State Bank of India (SBI),14535
TXN00663,B03,Chennai B03,Chennai,03-05-2025,4851.61,FAILED,TRANSFER,5511,Account blocked,State Bank of India (SBI),02009
