transaction_id,branch_id,branch_name,city,transaction_date,amount,status,transaction_type,customer_id,error_message,bank_name,pincode
TXN00108,B04,Kadapa B04,Kadapa,07-05-2025,4400.83,SUCCESS,DEPOSIT,1823,,State Bank of India (SBI),45994
TXN00284,B04,Kadapa B04,Kadapa,04-05-2025,2128.23,SUCCESS,WITHDRAWAL,6060,,State Bank of India (SBI),56630
TXN00352,B04,Kadapa B04,Kadapa,06-05-2025,2540.95,SUCCESS,TRANSFER,1981,,State Bank of India (SBI),65018
TXN00182,B04,Kadapa B04,Kadapa,02-05-2025,4861.42,SUCCESS,WITHDRAWAL,7512,,State Bank of India (SBI),67127
TXN00596,B04,Kadapa B04,Kadapa,03-05-2025,2419.99,FAILED,WITHDRAWAL,4517,Invalid account,State Bank of India (SBI),91048
TXN00111,B04,Kadapa B04,Kadapa,08-05-2025,3870.61,SUCCESS,DEPOSIT,6733,,State Bank of India (SBI),91393
TXN00094,B04,Kadapa B04,Kadapa,03-05-2025,2890.09,SUCCESS,TRANSFER,6198,,State Bank of India (SBI),69552
TXN00518,B04,Kadapa B04,Kadapa,07-05-2025,1378.08,FAILED,WITHDRAWAL,9281,Account blocked,State Bank of India (SBI),03359
TXN00538,B04,Kadapa B04,Kadapa,07-05-2025,4980.62,FAILED,DEPOSIT,5945,Invalid account,State Bank of India (SBI),26994
TXN00422,B04,Kadapa B04,Kadapa,08-05-2025,1791.91,SUCCESS,DEPOSIT,3218,,State Bank of India (SBI),26199
TXN00637,B04,Kadapa B04,Kadapa,02-05-2025,2851.62,FAILED,TRANSFER,8779,Transaction limit exceeded,State Bank of India (SBI),92400
TXN00321,B04,Kadapa B04,Kadapa,08-05-2025,2437.73,SUCCESS,DEPOSIT,9937,,State Bank of India (SBI),56079
TXN00041,B04,Kadapa B04,Kadapa,03-05-2025,2026.86,SUCCESS,DEPOSIT,5073,,State Bank of India (SBI),55754
