transaction_id,branch_id,branch_name,city,transaction_date,amount,status,transaction_type,customer_id,error_message,bank_name,pincode
TXN00642,B03,Hyderabad B03,Hyderabad,03-05-2025,4613.78,FAILED,DEPOSIT,2425,Account blocked,State Bank of India (SBI),12356
TXN00110,B03,Hyderabad B03,Hyderabad,02-05-2025,4780.42,SUCCESS,WITHDRAWAL,5133,,State Bank of India (SBI),18010
TXN00420,B03,Hyderabad B03,Hyderabad,02-05-2025,513.57,SUCCESS,DEPOSIT,2196,,State Bank of India (SBI),44010
TXN00364,B03,Hyderabad B03,Hyderabad,02-05-2025,2314.64,SUCCESS,DEPOSIT,7563,,State Bank of India (SBI),33682
TXN00459,B03,Hyderabad B03,Hyderabad,08-05-2025,3280.26,FAILED,TRANSFER,8916,Account blocked,State Bank of India (SBI),60145
TXN00587,B03,Hyderabad B03,Hyderabad,02-05-2025,1039.61,FAILED,DEPOSIT,5984,Transaction limit exceeded,State Bank of India (SBI),02523
TXN00564,B03,Hyderabad B03,Hyderabad,04-05-2025,2827.5,FAILED,TRANSFER,5247,Invalid account,State Bank of India (SBI),92551
TXN00329,B03,Hyderabad B03,Hyderabad,05-05-2025,3933.88,SUCCESS,TRANSFER,3255,,State Bank of India (SBI),92803
TXN00255,B03,Hyderabad B03,Hyderabad,08-05-2025,534.78,SUCCESS,TRANSFER,8055,,State Bank of India (SBI),91095
TXN00322,B03,Hyderabad B03,Hyderabad,08-05-2025,860.31,SUCCESS,TRANSFER,5843,,State Bank of India (SBI),74575
TXN00664,B03,Hyderabad B03,Hyderabad,05-05-2025,1633.99,FAILED,WITHDRAWAL,5950,Transaction limit exceeded,State Bank of India (SBI),39711
TXN00368,B03,Hyderabad B03,Hyderabad,04-05-2025,4725.27,SUCCESS,DEPOSIT,4261,,State Bank of India (SBI),71458
TXN00583,B03,Hyderabad B03,Hyderabad,02-05-2025,2268.29,FAILED,TRANSFER,6345,Timeout error,State Bank of India (SBI),61455
TXN00061,B03,Hyderabad B03,Hyderabad,04-05-2025,1447.83,SUCCESS,WITHDRAWAL,4335,,State Bank of India (SBI),48530
TXN00449,B03,Hyderabad B03,Hyderabad,04-05-2025,4472.65,SUCCESS,WITHDRAWAL,2615,,State Bank of India (SBI),77617
TXN00047,B03,Hyderabad B03,Hyderabad,05-05-2025,3634.66,SUCCESS,TRANSFER,8973,,State Bank of India (SBI),78939
